app,user,platform,target
"MacGuffins, LLC",92c01af2-c700-4ee7-a7c2-79dd646cb810,ios,1
Kinetic Bond,5e79c67e-9c4b-48ee-9f12-3b47b72577c0,ios,0
Verified Ax,691530a7-1b28-4879-9c4a-b427443b7018,android,0
"MacGuffins, LLC",8c5acdd5-1da7-4a2c-9f3e-932c39702385,android,0
Kinetic Bond,063c9024-f1f5-42f7-ad6b-bbe315b97fb5,ios,0
"MacGuffins, LLC",fcf2ba38-2a99-4dc7-941d-113b0f6fa277,android,1
Verified Ax,6f35f029-231c-4163-a5ca-b7fc139da67b,android,1
Verified Ax,952d19e5-adf8-4021-8a87-e3756eb43c7b,android,0
"MacGuffins, LLC",51c627ee-199d-4f34-be86-bc372994934e,ios,1
Verified Ax,2af1804a-c9e0-416e-966f-b76e86debf52,ios,0
Verified Ax,61865ccf-442c-47bc-ab98-be0d67643d9d,ios,0
Verified Ax,9ba372b5-c726-4c13-a139-1f8ff8d09c03,android,1
Verified Ax,87f661bc-dc3f-407b-a20e-a4d6cff27a54,ios,1
Verified Ax,2638f7f9-73a8-4e1c-9211-241fa27efca9,ios,1
Verified Ax,90b15451-9ec3-4ae7-b8eb-70b7f3f32707,android,1
"MacGuffins, LLC",8e3a74f2-10cc-471b-8718-0c865e4f71b6,ios,1
Verified Ax,d2cfbffc-92fc-4c04-91b9-90f0d0966fae,ios,1
Verified Ax,b654c5df-67b2-460d-ab11-2d27c546254f,android,1
"MacGuffins, LLC",174874c1-36a5-44b4-830c-e6d96452e443,android,0
"MacGuffins, LLC",e3227055-a576-4973-ae7e-585a0fb96907,android,1
Verified Ax,a6e8e5bb-5b96-4f08-b49a-68378a2b3bb5,ios,1
Verified Ax,bc49c742-a872-4cb1-ae28-804f24e68444,ios,0
Kinetic Bond,f966ed29-8e45-41dd-a9f0-09bf46081daa,android,0
"MacGuffins, LLC",0279271e-ad83-4289-aa1d-8a5f42327d16,android,0
Kinetic Bond,7a836a8c-452f-452a-a17b-775105a5b09d,android,1
Verified Ax,d5a1eb31-bde6-4152-b01f-56778a6f613f,ios,1
"MacGuffins, LLC",aed08d1d-204f-4bb4-a70a-f742c8fcbc2c,ios,0
Organization Four,f5d4b6c5-6805-4ed5-9de7-b6837d198226,ios,1
Verified Ax,4ae18cbe-977a-482f-b85a-9c5dbc3e58a1,android,1
Verified Ax,6abe3f1b-8c0f-4870-8eed-36e5ac17adbd,ios,1
Verified Ax,925e0a50-6774-4efd-8de8-0ff014e8d223,ios,1
"MacGuffins, LLC",1209224d-1c40-48db-8a08-7438436f07f9,android,0
Verified Ax,6b34ba86-3bdc-4302-918e-9b63eceb658e,android,0
Verified Ax,22a020cb-3543-4839-9772-9ba7f6e7ca87,ios,0
"MacGuffins, LLC",a0661d0d-2de1-48b9-a8d8-70f9130d9557,android,1
"MacGuffins, LLC",03548edd-10ef-43ba-9d83-638617de18f3,android,0
Verified Ax,1a734781-e5c5-446e-86be-9a618a884b90,ios,0
"MacGuffins, LLC",b8507283-5451-43db-bb02-c6000dbb0701,android,0
Verified Ax,39d5b6df-d516-4bb5-947a-bc4ae31b0e97,ios,1
Verified Ax,f180b4a2-125c-4f5d-b7dc-a6b2c8571484,android,1
Verified Ax,e09f1024-b312-4f2e-8da7-06734ab01fe7,ios,1
Organization Four,0d707302-51b9-4fd8-b2ee-2852d9b79515,android,1
Verified Ax,a2cbe475-15c6-4d1e-8f1a-883118cdc003,ios,1
"MacGuffins, LLC",155e1637-282f-43f6-b027-8b0ab4d4b7f8,ios,0
OnTheGo Cap'n,33f62373-ebd6-4466-9508-d468db5e91d0,android,0
"MacGuffins, LLC",117f3657-a19c-4df8-bd1a-519ed8e119fc,android,0
"MacGuffins, LLC",b362f126-2013-49c6-9bd7-d49c939c6341,ios,1
Verified Ax,682c840e-ae73-44d5-a78c-6a7ecc26b6fc,android,1
Verified Ax,8cc80914-1317-4390-b317-7ca949f61c4c,ios,0
Kinetic Bond,5965c567-b118-4567-9aec-c2930e7151f0,ios,0
"MacGuffins, LLC",b958e130-733b-4af9-a390-76b85d31c666,android,0
"MacGuffins, LLC",39a49686-d3b1-4f53-ac3b-bf8badb0890f,ios,0
"MacGuffins, LLC",65c745fe-f621-4677-abc1-87d0b1dfddcb,android,0
Walnut Forge,76e0e2e9-62a0-483f-8864-0236f0bfb634,android,0
Verified Ax,e48a0c7e-c96b-47d9-bc27-23fcd125f841,ios,1
"MacGuffins, LLC",1c075382-d981-47bb-880b-75d3396637ff,android,0
"MacGuffins, LLC",6b96a988-7b46-4fb9-8478-c494abef64be,android,1
Verified Ax,7c70b03e-91c5-4120-850c-2ab27b5dcb2e,android,1
OnTheGo Cap'n,f4db0366-5ffd-45ab-a432-e116aa7b44c6,ios,0
Verified Ax,93ea7e2c-eafc-4ecb-a5a7-0b560ef27ae2,ios,1
Verified Ax,b904e684-240e-4912-bf9b-df9af5d1493f,ios,0
Verified Ax,7f8c772c-258f-43d7-9586-485ce3277876,ios,1
"MacGuffins, LLC",be75947b-276a-41e9-9faf-435fef3301fd,android,1
Socks Crunch,792befbe-5f43-43e9-b9da-79dd2034e6ae,ios,1
Verified Ax,9a026951-bd1c-40d1-986f-5683da794bf7,android,0
Verified Ax,d0e0d924-42d1-4b22-921f-58968f321808,android,0
"MacGuffins, LLC",0c5f0bb8-9e5c-4d5a-8e27-8e36c3397b20,ios,1
Verified Ax,872dd0c7-b552-463d-ad05-248c3d11f372,ios,0
OnTheGo Cap'n,2024ec7a-1594-486f-a743-8a266c7c3976,ios,0
"MacGuffins, LLC",51e5ba0d-40d9-41f1-818a-f60bbaeae5ff,android,1
"MacGuffins, LLC",3d1d5590-7446-4405-ac56-82aca3c06f0d,ios,0
"MacGuffins, LLC",cd420de8-5b71-483f-bd4f-f618d78ba073,ios,1
Verified Ax,fee909a1-42c3-426e-a2db-f8053c86dd98,ios,1
"MacGuffins, LLC",f6918e2c-8998-4bf1-ab85-aad1c19f2613,ios,0
"MacGuffins, LLC",b8a85c88-e0db-4287-9bf9-7d4330490fd6,android,0
Kinetic Bond,108e78e9-f233-4fb0-8a60-c1189fe00627,ios,0
"MacGuffins, LLC",1096bb8f-ddd2-4fea-9d96-1fa7bfbc5903,ios,1
"MacGuffins, LLC",baad6f04-dd5c-4988-a4ba-745343b994dd,ios,0
Socks Crunch,28031191-78a9-47e9-91f4-b5ce7a5fe299,ios,0
"MacGuffins, LLC",38a983a4-72ea-4732-bbb6-d1de3352ffb5,ios,0
Verified Ax,9f50f060-dd38-41b7-8279-a9ab15567518,ios,1
"MacGuffins, LLC",5ab2d81c-b1b6-4a42-a775-b1c4e4b0b938,android,1
Verified Ax,a8df9478-1a13-4ab2-addc-d466a3ebe62e,android,1
"MacGuffins, LLC",2cd39f16-d383-4f57-97f0-19428d7c4e0b,ios,0
Verified Ax,2f024cf6-06b9-494e-821f-9095d5ff26e5,android,0
Socks Crunch,402de7bf-cb4f-46e8-88b1-a93a5becea62,ios,0
Verified Ax,c8a178b8-19e6-4204-b5ea-8dd9821d0aff,ios,0
"MacGuffins, LLC",0f3ea28d-72b7-43a7-ad6f-0a96a53f198a,ios,1
"MacGuffins, LLC",d5373024-1a2e-4098-a901-c50050a9ec34,android,0
"MacGuffins, LLC",1d6ce45b-cbff-47df-b9eb-b7b0346c25a3,ios,0
Verified Ax,c5e8a05f-5d56-4fe0-b592-ab6555f81106,android,1
Verified Ax,65da456c-8e4c-4b1c-9cca-bcc8e6eb2538,ios,0
"MacGuffins, LLC",bc3a5424-8345-4f8f-8bb2-90a345d30945,android,0
Kinetic Bond,d61c7333-ac19-4d58-b661-a01720ee11c5,android,0
"MacGuffins, LLC",b43386b0-b78f-40f6-b152-289068188cf0,ios,1
"MacGuffins, LLC",b55d3691-0b8e-4a05-acbb-afeb7a3e6195,ios,1
"MacGuffins, LLC",2289f232-2b73-4d24-8afa-ae5c9f29101e,android,0
"MacGuffins, LLC",7e73b6e3-b3eb-4d79-b346-c198ed247f03,ios,0
Verified Ax,fe8ec8f4-7675-4ab4-a454-01869c4a8c99,ios,0
Verified Ax,0c336066-11a9-4034-b8d5-034c14b04ee2,ios,1
"MacGuffins, LLC",b2876e95-aa80-4464-b402-e566c35395a1,ios,1
"MacGuffins, LLC",b19a31fb-4e45-4c3a-a135-883cb7680a90,ios,0
Socks Crunch,bcc284ce-90a9-4ec5-84d2-660f7698afc8,android,1
"MacGuffins, LLC",c27bea60-de69-4985-8f61-a2a511dae708,android,1
Verified Ax,14d76ac2-5006-4421-803e-5550066c6813,ios,1
Verified Ax,7a0e4a52-7a39-47bf-8291-3ee69d8fab55,android,0
Verified Ax,b59282cf-0e6e-4d55-95af-1b3858ba3ab9,ios,1
Organization Four,81bc9602-6154-4551-93db-9149f44f8691,android,0
"MacGuffins, LLC",41550926-958f-497b-b054-375a69481931,ios,0
Verified Ax,46fe8042-cbdb-44d0-b62e-0ad7778366d0,ios,1
"MacGuffins, LLC",3cc3570e-2e6b-4390-b1a3-c859d51ba9ed,ios,0
Verified Ax,6256e9d2-ef64-43f1-8a84-f13f668fb983,ios,1
Verified Ax,83b02708-e326-4666-ab21-6d5a32235e02,ios,0
Verified Ax,06802a23-b7ab-48c6-ad3a-0033ad0c5091,ios,1
Kinetic Bond,f0975de0-a09f-413f-8ad3-301b5ced7b5d,android,0
"MacGuffins, LLC",87a0310c-c3eb-4bd4-8965-3127f8c01b66,android,0
"MacGuffins, LLC",ecb55ac6-d8b9-4faa-8b8f-7bc8a528d880,ios,0
Kinetic Bond,70629c9a-ddc9-4e8a-91b1-d09b28e8519c,android,0
OnTheGo Cap'n,63ffc8a7-28ab-4b9d-a61a-87b509e1fcde,ios,0
"MacGuffins, LLC",c0e0ea5b-20fd-4c0d-ab88-9e38a7d746ad,ios,0
"MacGuffins, LLC",be26fe08-a5b9-4ed8-a5b3-db9cbf0759d3,ios,0
"MacGuffins, LLC",895511a2-accd-4765-ae41-7c5790c077a4,android,0
Bee Aye En Aye En Aye Ess,16459a25-a2b7-4202-bec6-fb21272be36c,ios,1
Verified Ax,cd9b93b7-0ac2-41b6-ac63-3911817270ab,android,1
"MacGuffins, LLC",efd6c40c-38ff-461b-a2e9-e6e65b45a2fc,android,0
"MacGuffins, LLC",9a95def5-adff-46c2-b516-d9ce3acc1401,ios,1
"MacGuffins, LLC",2041e3fd-6e9f-47bf-bada-9a5aadb401f9,android,0
OnTheGo Cap'n,7cfa8576-415a-4c91-8b18-0d572c17dc2c,android,0
Verified Ax,02eba75b-ae79-40b4-a31f-b4819db67e71,android,0
Verified Ax,08c426e9-7da7-4896-a73c-19d2e38644d5,ios,1
Verified Ax,33e43f65-fa6d-48d1-9512-611ca073f308,android,0
Verified Ax,e0b31031-ee06-4993-a43b-bd408317eb2c,android,0
"MacGuffins, LLC",b9b75efb-fe8b-4d74-bc01-24b35ea86306,android,0
"MacGuffins, LLC",712d2b9e-05a0-4474-839c-482639072116,android,0
"MacGuffins, LLC",8a76ef53-b4d7-4d62-9644-2d99f5c19f0e,ios,0
"MacGuffins, LLC",09aa7414-0ac6-475e-ad6c-3886fad5e4e3,ios,1
Kinetic Bond,13602ae8-3e44-4d45-a13f-15d9d8c90987,android,1
Walnut Forge,d671f607-474e-467d-8ee1-caeae312bb05,android,1
"MacGuffins, LLC",92b7ab32-bdea-4037-81b3-658826cee68b,android,0
Verified Ax,2cca0d06-d3ce-4427-b501-e2cd4b2e8dea,android,1
"MacGuffins, LLC",2ff55d24-b05a-45da-8444-f65c805dedce,android,0
Verified Ax,75d473c8-008d-46b8-b29d-37e613f57b70,android,1
"MacGuffins, LLC",10483699-a086-4026-a3cb-601afb04a1e2,ios,0
Verified Ax,57ac9574-6ac5-41dd-9425-36434606290c,android,1
Verified Ax,e34d3042-3fe1-4c1a-bf48-499570574a1a,android,0
"MacGuffins, LLC",c14d3b4a-4f51-44c3-b485-4a47558f4a9a,android,0
"MacGuffins, LLC",8f108ded-21fc-4282-9c2e-6fa30bbf1b1f,ios,1
Verified Ax,b1821277-1b30-4efd-bd84-73afce28ea79,ios,0
Verified Ax,dc7b9197-c750-4107-8d53-5a56421e4e22,ios,0
"MacGuffins, LLC",eca402f2-10e9-4503-a7bf-23aed29684ec,ios,0
Verified Ax,421f152c-bb69-4724-a969-7781c55e09a1,ios,1
OnTheGo Cap'n,1a0254b8-48a4-417a-a4dc-1f6fb0358fdc,ios,1
"MacGuffins, LLC",84c47292-8998-4186-9687-14903b174c5d,ios,0
Organization Four,f3e5fd7d-1b5f-4901-a888-9635e73c8a6d,android,0
"MacGuffins, LLC",d72efc5e-d615-4cc7-afe1-ff80739d92b4,ios,1
"MacGuffins, LLC",8ab4e092-ec4d-4425-ac11-480d003d2d6b,android,1
"MacGuffins, LLC",89cfb025-2370-431e-a7a1-c86326277ea5,ios,0
Verified Ax,e8008bc9-acb3-48c9-8fdb-54eb356d14ef,ios,1
"MacGuffins, LLC",468c6b40-344c-4250-8f52-54c3d76c8413,ios,0
Verified Ax,559cf00d-9685-4144-9dc5-8f1841ea8cb4,ios,1
Verified Ax,6be0e5cd-1f86-4bef-bb2a-dec4386d2f12,ios,1
Verified Ax,e23db192-4f5d-4f5b-9c4b-036c49b12282,ios,1
"MacGuffins, LLC",cc8aa4b6-7e2d-48bd-ad8e-b7c9cc6d6eaa,android,1
Kinetic Bond,9f5f2f8f-c44b-4814-8662-8b237e79ef2f,android,0
Verified Ax,c1219ca9-2966-4898-80a6-6c73feeba8d4,android,1
Verified Ax,6393dc31-b295-46b0-9afa-f7af8648556c,ios,1
Kinetic Bond,6d509e86-b2cd-48af-aa70-88fc05f0f95c,android,1
Verified Ax,2e4d473b-4514-4045-9595-d717d9e92808,android,0
Socks Crunch,ca80a068-9e3f-4d66-9c20-c61bbea74547,ios,0
"MacGuffins, LLC",107a1fe4-9dbf-45f7-a41c-e0563e8c03a4,ios,0
Verified Ax,ee56cf28-f3eb-4a52-a32a-06c991247eb6,android,1
Verified Ax,3e6b736c-c1ef-4138-90df-fc8594916cb1,android,0
Verified Ax,3635bb35-7d36-4599-8c94-fc3506888021,ios,0
"MacGuffins, LLC",25f27af6-4b89-4d44-a66e-2a1463f027c4,ios,1
Verified Ax,4ccc4927-c71c-405a-b27c-6fc857f60ac4,android,0
Verified Ax,bde42ef6-2103-48ca-9dc4-e91632502bb0,ios,0
OnTheGo Cap'n,5bffe2bf-732f-4189-80ee-de3f57d850da,ios,1
Verified Ax,fdc10d88-1122-46f8-af84-8e01fc56af60,ios,1
"MacGuffins, LLC",88c57436-ab48-4a49-a70b-e6f270ac147d,ios,0
Verified Ax,a04d4d66-9653-411c-9482-675d8af8c5ab,ios,0
"MacGuffins, LLC",32ea74a0-1885-4751-9931-de3a61e04cef,android,1
Kinetic Bond,a633f188-89ec-476c-805a-07835c5e9854,android,0
"MacGuffins, LLC",1c39b232-da76-4e06-9344-d80d73ccf148,android,1
"MacGuffins, LLC",9e3113d2-83a7-4432-bab7-b06de7442601,android,0
Verified Ax,13733a08-450d-4984-891d-64c8ec14a6f5,android,0
"MacGuffins, LLC",c8105728-f6ee-46e9-866e-108935a71faa,ios,0
"MacGuffins, LLC",59bde502-0557-42cc-bea6-5780f857a888,ios,0
Verified Ax,bed182ae-a0e2-4491-94ec-e6f578f128d1,android,0
Walnut Forge,433ee6f0-677e-4ab0-827b-e2b6df214e15,ios,0
"MacGuffins, LLC",a71ca663-cfdf-450e-b930-73fb2f07bae9,ios,0
"MacGuffins, LLC",c9d8bbed-250c-4f01-9394-f1b20973c006,ios,0
"MacGuffins, LLC",b10fed3e-cff6-40f3-9411-2a540aecaa26,ios,0
Verified Ax,54e2cd93-058b-43a7-9e1d-dcd077ad0b5b,android,0
Verified Ax,e4f8c5f8-f5dc-4b08-b513-df77c4bd9f92,ios,0
"MacGuffins, LLC",fbd35dad-1051-480b-8f9b-c64ee164433b,ios,0
"MacGuffins, LLC",0a362b1c-e6dd-4cb4-8e43-bff626c29fc5,ios,0
"MacGuffins, LLC",abc43a1e-dbdf-4169-aa5d-bc96cc0ecd64,android,0
"MacGuffins, LLC",bec89c35-e7e9-40d1-a513-9ca5286916b2,ios,0
"MacGuffins, LLC",aab29955-45c7-4840-9ec4-00b9b409fb8d,android,0
Verified Ax,b51f4a4d-4eab-4c79-8a6d-ebea694b8431,android,0
"MacGuffins, LLC",c2f3bcdd-96af-4ee2-92ec-50e521d0c382,ios,0
Verified Ax,0270c516-ddef-4e10-a935-e0dda5d66961,ios,0
Verified Ax,3b9da660-ee7c-4cdb-92b8-31e50b13da78,android,1
Verified Ax,35538ed3-52a1-4ff5-b536-7cefe7e47581,android,0
"MacGuffins, LLC",07f24b2f-ee93-4038-92e2-9ac626a46bec,android,0
"MacGuffins, LLC",99199a22-830d-4673-b3fd-4397d16e73d1,ios,0
Socks Crunch,dc0c4596-d320-4f31-9347-8ea3d1c1303c,ios,0
Socks Crunch,41a13f82-3aa2-4016-bf21-29a67b65d668,android,0
Kinetic Bond,214ac2ac-ed1c-4a12-84d5-598e5a0b12f1,android,0
Socks Crunch,f90b5be8-1bbe-4913-87f6-7949fd4c3582,ios,1
Verified Ax,61cf0cdf-efe1-4821-b9eb-99d2407b37f8,android,1
Walnut Forge,0d9099f1-6411-4325-88a4-d12184b913a4,ios,1
Verified Ax,b2cc23d0-d7df-4d85-aaac-082ff27853a4,android,1
"MacGuffins, LLC",bfe2c534-5e55-4c1a-b60d-e5c5693adff1,ios,0
Kinetic Bond,89b2f86d-e7d3-4bbd-8356-94d7680cb690,ios,0
Verified Ax,a1cf4ae2-2189-4207-a875-14e1f9022bdf,android,1
"MacGuffins, LLC",0e6d256c-0fa2-49c9-961f-24312a5da6fa,ios,0
Verified Ax,b552c4c7-95ae-4bbd-bcc4-601d408ef727,ios,0
"MacGuffins, LLC",f17108c2-875d-4eea-bb4e-eac38dff5c26,android,0
"MacGuffins, LLC",6ccbe474-0fae-4f37-9e7c-b6c64bd75a9d,ios,0
Verified Ax,b508c6fb-416e-45ac-9495-3ee7bc0e9f0a,android,1
Verified Ax,ef1fc45b-990f-4626-a634-98e03f374727,android,0
"MacGuffins, LLC",02aea17f-67f0-4419-ab6d-036e3b236228,android,1
"MacGuffins, LLC",f7ea658d-25a4-4af9-a20f-15f51583626c,ios,1
OnTheGo Cap'n,07a80763-8311-4c5c-a012-269a910e6520,ios,0
Verified Ax,81659ea8-61a8-49ff-9234-0489cc51f487,ios,1
"MacGuffins, LLC",6733b556-39f6-4c3b-82d7-a566e3be6226,ios,1
"MacGuffins, LLC",74aeb390-a69d-4296-9924-3e48ee39f4db,android,1
"MacGuffins, LLC",f012e1a8-5c4c-4d76-acb6-46b00c3420a5,android,0
"MacGuffins, LLC",9b47252c-a4d0-4489-87f8-34794db16c49,ios,1
"MacGuffins, LLC",4a031c73-330b-43be-af8c-706141867e41,android,0
Organization Four,b1fd6510-317c-4b60-8db5-58d35b8c5719,ios,1
"MacGuffins, LLC",e02df461-3514-4dab-ba86-f2260faee004,ios,1
Verified Ax,db6c3694-afb4-4ff9-8fd5-61657cdbc5ad,android,1
Verified Ax,192adb42-db2f-446a-bec7-fe61eea1b72a,android,0
"MacGuffins, LLC",634e25ec-90f7-48b1-88fc-c6d5f3ecadf3,ios,0
"MacGuffins, LLC",02b0f0d9-d0ff-4d3c-ab63-c0bb101a9726,ios,0
OnTheGo Cap'n,986c6a84-c4c5-4ee0-8119-239deedfd1da,android,1
Walnut Forge,1e1b5d26-1421-4100-8dea-a4ef1f384d3c,ios,1
"MacGuffins, LLC",fdb7ed4f-747b-434d-9560-1a9f5c20f90e,android,1
Kinetic Bond,28bcd194-e939-40ab-a1d9-f76179ac7952,android,0
Organization Four,197cfab6-18ed-4af0-9123-ea6dbf4e6401,ios,1
"MacGuffins, LLC",f973e0cf-525e-4608-b5f8-4461061509f0,android,0
"MacGuffins, LLC",20d9a635-a52d-4c77-825c-15da1d255779,ios,1
"MacGuffins, LLC",3c74efdc-01d7-4041-8780-ccc4e21e251e,android,1
Walnut Forge,93e2f6d4-d5c8-43bd-9e55-c7d4ea184ac0,android,1
Verified Ax,bfb2de27-81ae-4765-946f-ec76190e0886,ios,0
"MacGuffins, LLC",f5f75b64-fc3a-41dd-8740-02c895786294,android,0
"MacGuffins, LLC",95b7e2ea-e492-49a7-9bb2-42e5c4c5b134,ios,0
Verified Ax,30e1e396-fbcf-4648-a8a9-4a6dfdb36341,ios,1
"MacGuffins, LLC",5f1fcc19-4fe1-411a-bece-7fd792f91133,android,0
"MacGuffins, LLC",b5512e82-c8fb-400e-9cd2-c9847b42f470,ios,0
Verified Ax,45f0a05f-cfa1-4746-ba4e-9faacb22eb34,android,0
Verified Ax,2356fb5e-6084-482f-a3fd-775b430f25ba,android,1
"MacGuffins, LLC",d968b535-022c-4c60-922e-5090f6b6660f,ios,0
Verified Ax,729e9bad-c6d9-4438-99d2-573ab01c2d15,ios,1
Socks Crunch,97341bfb-c9ca-43f0-871f-660380bfdeae,ios,0
"MacGuffins, LLC",56eb3233-78d5-43ca-bb74-22d535eb6945,ios,1
"MacGuffins, LLC",ddb01196-a369-4ee6-bc12-39509b74c7d3,android,1
Kinetic Bond,c43829b7-af02-4f77-a5d8-25f111bacf14,ios,0
"MacGuffins, LLC",7999bf7f-98cd-4c82-b71a-905c3ee22891,ios,0
Verified Ax,3f060294-2e0e-46c1-8086-04cb432350d1,ios,0
"MacGuffins, LLC",95d36a51-ce30-49a6-9263-d35241952015,ios,0
"MacGuffins, LLC",8a9ac8d4-2fc2-415e-8445-3424163d5902,ios,1
"MacGuffins, LLC",b3b9e60f-e9dc-4ea8-aa14-8fcbebe65552,ios,0
Verified Ax,df83578d-70e4-4fff-8ef1-fda623161924,ios,1
Organization Four,2eb47e23-aad7-451d-8d24-d3b54ccd737d,ios,1
"MacGuffins, LLC",062ec3d9-328f-4410-8dde-08fca407a5c4,android,0
Verified Ax,e003afbf-2f19-4071-8bc6-26ada65fb057,ios,1
Verified Ax,9888b347-26e5-4d58-974a-92b90be97a5f,android,1
Verified Ax,797a9617-3723-419b-86c3-ff1519074ef8,ios,1
"MacGuffins, LLC",6133f02d-5753-41bf-86d8-d8128c16e9d2,ios,1
"MacGuffins, LLC",17f21179-a6eb-4651-a16d-56217948eadd,ios,0
"MacGuffins, LLC",48a15bad-58e3-4fc9-a4fc-aca0ad61c827,ios,1
"MacGuffins, LLC",89630213-0dba-403d-8f70-3c5379e6452e,android,1
"MacGuffins, LLC",570aa05c-fa21-45a3-8f61-cd8bdd111d53,ios,0
"MacGuffins, LLC",80ea9db2-8a7d-4865-aa99-0583b67c1ea6,ios,0
"MacGuffins, LLC",9bb0bbea-1820-4d3e-a405-4558db1e8d4f,android,0
Verified Ax,cdf4baa0-d10e-4b91-aea2-cc96c90d6a5d,android,1
Verified Ax,8a76159b-8050-4e48-a8b1-e72ef6396141,ios,1
Verified Ax,d38dcd5c-8855-4826-9b42-41a4e7de3600,android,1
"MacGuffins, LLC",e83ed8c6-5842-4c1b-8ff8-75a154ef740e,ios,1
Verified Ax,9270824a-d219-4f4f-ae26-a217aac88833,ios,0
Verified Ax,7442a550-d4a5-455f-843e-f21c6443ac16,android,1
Verified Ax,34bc712d-d53f-4f45-b5a8-a580048cc430,ios,0
Verified Ax,fc57f503-e582-4ab7-be3f-6077005901cd,ios,0
"MacGuffins, LLC",47f328f6-7267-43fb-b682-9cec3f8c0e3f,android,1
Verified Ax,e3708f17-0cb4-488b-8464-7dbfcf14668a,ios,0
"MacGuffins, LLC",d6ab9be9-fc28-493a-a24a-c5b1ad3e36f2,ios,0
"MacGuffins, LLC",cba84666-01c7-4716-8aed-14374803ea68,android,1
Verified Ax,809365fb-77c6-4527-b54d-1f20e9478180,android,0
"MacGuffins, LLC",b23b3c84-1c08-4c09-a794-8801dcd90fc0,android,1
"MacGuffins, LLC",4855067a-7078-400d-bfc4-450205ba96b4,android,0
"MacGuffins, LLC",51427645-8b6e-4b17-afef-37ae8a8140d4,android,0
"MacGuffins, LLC",fb5f05ab-a2d4-4dd7-91f4-847a4bd30dd0,android,0
Verified Ax,f82b0d65-3c16-4d9f-9619-d1364d70a387,ios,1
"MacGuffins, LLC",f9842580-d3f2-4cbb-a9bf-9860a7d170db,ios,0
Verified Ax,044f5227-7f48-4473-aff0-0b5a4eb14790,ios,0
Verified Ax,73579941-b0e9-4a64-b12c-20c65facd2ac,android,0
Socks Crunch,55517a73-f234-4ef8-82a4-5be9fca5eb7e,android,0
"MacGuffins, LLC",c65ad3f7-6edd-4569-92a8-a3e199e120d9,ios,0
Verified Ax,ee0c6edc-1610-4eef-a193-1253246edff3,android,0
Verified Ax,2186c7c1-c6ba-4b01-996d-9e794c76c00e,ios,1
"MacGuffins, LLC",21450657-17bc-4096-8d57-1b9d0bbfbed1,android,0
Socks Crunch,0e7b3b86-2e5d-4255-b62e-94dd0172f76d,android,0
"MacGuffins, LLC",2c0b0616-bf0e-4e31-a019-aae8b956669d,android,1
OnTheGo Cap'n,4b3a0a07-51bc-4090-b743-1f108d8f889e,android,0
Verified Ax,324dbc81-ee2c-470e-9b8f-738fa8ece5ed,android,0
"MacGuffins, LLC",aec5dab6-c9ae-4180-910d-f38a09020503,android,1
Verified Ax,68d9be8c-cc91-45dd-96d5-68cad2f896c5,ios,1
Verified Ax,ad4a55ef-fd69-478e-9f24-542e54a2b9c0,ios,1
"MacGuffins, LLC",ddf9637e-3fb5-4cb1-9627-b5936666c518,android,1
"MacGuffins, LLC",11dee3fe-a558-4d9f-a7ad-174186030bcc,android,1
"MacGuffins, LLC",e940c576-8749-49c9-af4d-1b9dc345d86a,android,1
Verified Ax,978a57b2-1c33-4327-a687-34430e030d4c,ios,1
"MacGuffins, LLC",547bbfad-43f9-4396-a7f0-029c2ce9bfa8,ios,0
"MacGuffins, LLC",6e146ea7-6c88-4279-ab4f-2319bf870308,android,0
"MacGuffins, LLC",2ed4df0d-2598-4609-ad06-4c7a03f92747,android,0
Verified Ax,9aa560ef-4f14-4377-813e-c268448dbb48,ios,0
Verified Ax,bb977382-0686-4e6f-89a5-fd5b87416da8,ios,1
"MacGuffins, LLC",783a554f-31d2-4260-b7e6-f4a25df70c51,ios,1
Kinetic Bond,955f942b-bec1-478a-9596-ca5a6a444717,ios,1
"MacGuffins, LLC",70e061a6-bff0-4c31-a17b-603cf3087f49,ios,0
"MacGuffins, LLC",76f0ec3e-2a3b-4e88-9318-04c3e9b55253,ios,0
Verified Ax,7a72e173-a332-4db4-b3ed-e9df4976f044,ios,0
Kinetic Bond,eacd7471-7034-4194-84dc-908e96a87909,ios,0
Verified Ax,bb54d9c8-5fbe-4b8a-a767-4025e04207c6,android,1
"MacGuffins, LLC",21155612-be57-4c57-86fa-72227bcaac34,android,0
Verified Ax,aa352ba3-9394-490a-9af0-b673158d4d25,ios,0
Verified Ax,32a6dd77-f33c-4b5a-9067-0b54e8dde390,android,0
OnTheGo Cap'n,393062f1-3e75-48da-998b-4c503ac482c9,ios,0
"MacGuffins, LLC",0f652232-9411-438f-ae53-b3475269730c,android,0
Verified Ax,3ad59b23-7ee8-4a1f-b687-e5bcb35ba8ea,android,0
Walnut Forge,adbd56b9-27e2-429b-bf66-bdec27331a60,android,1
"MacGuffins, LLC",f15269b9-31f5-432a-bc55-d7f72c189a7f,android,0
"MacGuffins, LLC",51958d65-d6d5-4d8e-980f-85e779b30824,android,0
"MacGuffins, LLC",700298dc-cb1d-46af-95f3-b9785542a21b,ios,0
Verified Ax,bc771e3f-dd6a-4136-a524-91b2ab8aef9a,ios,1
"MacGuffins, LLC",e5e2893a-e143-45ad-aa15-3da549acf943,ios,0
"MacGuffins, LLC",f9e7700c-0c64-4542-bee2-a3e2434ea7ca,android,0
